,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
321,medium1k_200,minilm,mean,euclidean,random10,gmm50,3.0,96.0,0.382,"{1: {'Mental Health': 14, 'Health': 8, 'Self Improvement': 3, 'Science': 5, 'Technology': 13, 'Writing': 35, 'Productivity': 30, 'Art': 28, 'Marketing': 14, 'Writing Tips': 1, 'Society': 2, 'Psychology': 8, 'Entrepreneurship': 12, 'Business': 5, 'Work': 1, 'Books': 2, 'Lifestyle': 1, 'Life': 1}, 2: {'CLUSTER': 19, 'Productivity': 8, 'Entrepreneurship': 6, 'Health': 13, 'Mental Health': 7, 'Psychology': 8, 'Science': 12, 'Self Improvement': 2, 'Life': 1, 'Art': 3}, 3: {'Entrepreneurship': 10, 'Business': 16, 'Productivity': 19, 'Art': 21, 'CLUSTER': 30, 'Health': 28, 'Storytelling': 4, 'Coronavirus': 10, 'Culture': 7, 'Technology': 23, 'Mental Health': 11, 'Psychology': 16, 'Science': 28, 'Covid 19': 6, 'Society': 5, 'Marketing': 6, 'Self Improvement': 5, 'Writing': 15, 'Books': 7, 'Work': 3, 'Writing Tips': 1, 'Lifestyle': 2, 'Self': 2, 'Entertainment': 4, 'LGBTQ': 1, 'Life': 2, 'Climate Change': 1}}",
322,medium1k_200,minilm,mean,euclidean,random10,gmm70,1.0,88.0,0.325,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 20, 'Self Improvement': 3, 'Productivity': 31, 'Psychology': 11, 'Writing': 31, 'Technology': 11, 'Entrepreneurship': 8, 'Books': 1, 'Marketing': 12, 'Coronavirus': 4, 'Art': 20, 'Writing Tips': 1, 'Society': 2, 'Lifestyle': 1, 'Climate Change': 1, 'Business': 2, 'Life': 1}, 2: {'CLUSTER': 19, 'Health': 11, 'Science': 8, 'Psychology': 5, 'Productivity': 3, 'Mental Health': 7, 'Entrepreneurship': 2, 'Self Improvement': 2}, 3: {'Health': 20, 'Science': 14, 'Psychology': 14, 'CLUSTER': 50, 'Technology': 15, 'Business': 14, 'Productivity': 11, 'Mental Health': 10, 'Writing': 19, 'Entrepreneurship': 8, 'Marketing': 4, 'Art': 18, 'Books': 7, 'Work': 1, 'Self Improvement': 8, 'Storytelling': 3, 'Coronavirus': 4, 'Self-awareness': 2, 'Life Lessons': 1, 'Society': 3, 'Education': 1, 'Writing Tips': 1, 'Lifestyle': 3, 'Climate Change': 1, 'Life': 1, 'Culture': 2, 'Entertainment': 2}}",
323,medium1k_200,minilm,mean,euclidean,random10,gmm70,2.0,19.0,0.07,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 20, 'Self Improvement': 3, 'Productivity': 31, 'Psychology': 11, 'Writing': 31, 'Technology': 11, 'Entrepreneurship': 8, 'Books': 1, 'Marketing': 12, 'Coronavirus': 4, 'Art': 20, 'Writing Tips': 1, 'Society': 2, 'Lifestyle': 1, 'Climate Change': 1, 'Business': 2, 'Life': 1}, 2: {'CLUSTER': 19, 'Health': 11, 'Science': 8, 'Psychology': 5, 'Productivity': 3, 'Mental Health': 7, 'Entrepreneurship': 2, 'Self Improvement': 2}, 3: {'Health': 20, 'Science': 14, 'Psychology': 14, 'CLUSTER': 50, 'Technology': 15, 'Business': 14, 'Productivity': 11, 'Mental Health': 10, 'Writing': 19, 'Entrepreneurship': 8, 'Marketing': 4, 'Art': 18, 'Books': 7, 'Work': 1, 'Self Improvement': 8, 'Storytelling': 3, 'Coronavirus': 4, 'Self-awareness': 2, 'Life Lessons': 1, 'Society': 3, 'Education': 1, 'Writing Tips': 1, 'Lifestyle': 3, 'Climate Change': 1, 'Life': 1, 'Culture': 2, 'Entertainment': 2}}",
324,medium1k_200,minilm,mean,euclidean,random10,gmm70,3.0,96.0,0.354,"{1: {'Mental Health': 9, 'Health': 12, 'Science': 20, 'Self Improvement': 3, 'Productivity': 31, 'Psychology': 11, 'Writing': 31, 'Technology': 11, 'Entrepreneurship': 8, 'Books': 1, 'Marketing': 12, 'Coronavirus': 4, 'Art': 20, 'Writing Tips': 1, 'Society': 2, 'Lifestyle': 1, 'Climate Change': 1, 'Business': 2, 'Life': 1}, 2: {'CLUSTER': 19, 'Health': 11, 'Science': 8, 'Psychology': 5, 'Productivity': 3, 'Mental Health': 7, 'Entrepreneurship': 2, 'Self Improvement': 2}, 3: {'Health': 20, 'Science': 14, 'Psychology': 14, 'CLUSTER': 50, 'Technology': 15, 'Business': 14, 'Productivity': 11, 'Mental Health': 10, 'Writing': 19, 'Entrepreneurship': 8, 'Marketing': 4, 'Art': 18, 'Books': 7, 'Work': 1, 'Self Improvement': 8, 'Storytelling': 3, 'Coronavirus': 4, 'Self-awareness': 2, 'Life Lessons': 1, 'Society': 3, 'Education': 1, 'Writing Tips': 1, 'Lifestyle': 3, 'Climate Change': 1, 'Life': 1, 'Culture': 2, 'Entertainment': 2}}",
325,medium1k_200,minilm,mean,euclidean,random25,kmeans50,1.0,36.0,0.143,"{1: {'Writing': 17, 'Art': 8, 'Psychology': 8, 'Technology': 9, 'Science': 1, 'Books': 1, 'Productivity': 7, 'Entrepreneurship': 3, 'Marketing': 5}, 2: {'Productivity': 15, 'Health': 23, 'CLUSTER': 41, 'Mental Health': 16, 'Entrepreneurship': 12, 'Psychology': 14, 'Science': 15, 'Art': 18, 'Writing': 14, 'Business': 13, 'Technology': 18, 'Coronavirus': 8, 'Work': 5, 'Self-awareness': 2, 'Life Lessons': 3, 'Life': 4, 'Entertainment': 5, 'Self': 2, 'Lifestyle': 4}, 3: {'Productivity': 46, 'Health': 44, 'Entrepreneurship': 29, 'Science': 39, 'Self Improvement': 16, 'Mental Health': 34, 'Psychology': 33, 'CLUSTER': 8, 'Marketing': 20, 'Art': 49, 'Writing': 51, 'Writing Tips': 5, 'Technology': 38, 'Business': 29, 'Work': 6, 'Books': 12, 'Life': 4, 'Storytelling': 5, 'Coronavirus': 13, 'Self-awareness': 3, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Entertainment': 7, 'Covid 19': 6, 'Self': 3, 'Culture': 8, 'Lifestyle': 4, 'Relationships': 2, 'Finance': 1, 'Climate Change': 2, 'Food': 1, 'LGBTQ': 1}}",
326,medium1k_200,minilm,mean,euclidean,random25,kmeans50,2.0,41.0,0.163,"{1: {'Writing': 17, 'Art': 8, 'Psychology': 8, 'Technology': 9, 'Science': 1, 'Books': 1, 'Productivity': 7, 'Entrepreneurship': 3, 'Marketing': 5}, 2: {'Productivity': 15, 'Health': 23, 'CLUSTER': 41, 'Mental Health': 16, 'Entrepreneurship': 12, 'Psychology': 14, 'Science': 15, 'Art': 18, 'Writing': 14, 'Business': 13, 'Technology': 18, 'Coronavirus': 8, 'Work': 5, 'Self-awareness': 2, 'Life Lessons': 3, 'Life': 4, 'Entertainment': 5, 'Self': 2, 'Lifestyle': 4}, 3: {'Productivity': 46, 'Health': 44, 'Entrepreneurship': 29, 'Science': 39, 'Self Improvement': 16, 'Mental Health': 34, 'Psychology': 33, 'CLUSTER': 8, 'Marketing': 20, 'Art': 49, 'Writing': 51, 'Writing Tips': 5, 'Technology': 38, 'Business': 29, 'Work': 6, 'Books': 12, 'Life': 4, 'Storytelling': 5, 'Coronavirus': 13, 'Self-awareness': 3, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Entertainment': 7, 'Covid 19': 6, 'Self': 3, 'Culture': 8, 'Lifestyle': 4, 'Relationships': 2, 'Finance': 1, 'Climate Change': 2, 'Food': 1, 'LGBTQ': 1}}",
327,medium1k_200,minilm,mean,euclidean,random25,kmeans50,3.0,159.0,0.633,"{1: {'Writing': 17, 'Art': 8, 'Psychology': 8, 'Technology': 9, 'Science': 1, 'Books': 1, 'Productivity': 7, 'Entrepreneurship': 3, 'Marketing': 5}, 2: {'Productivity': 15, 'Health': 23, 'CLUSTER': 41, 'Mental Health': 16, 'Entrepreneurship': 12, 'Psychology': 14, 'Science': 15, 'Art': 18, 'Writing': 14, 'Business': 13, 'Technology': 18, 'Coronavirus': 8, 'Work': 5, 'Self-awareness': 2, 'Life Lessons': 3, 'Life': 4, 'Entertainment': 5, 'Self': 2, 'Lifestyle': 4}, 3: {'Productivity': 46, 'Health': 44, 'Entrepreneurship': 29, 'Science': 39, 'Self Improvement': 16, 'Mental Health': 34, 'Psychology': 33, 'CLUSTER': 8, 'Marketing': 20, 'Art': 49, 'Writing': 51, 'Writing Tips': 5, 'Technology': 38, 'Business': 29, 'Work': 6, 'Books': 12, 'Life': 4, 'Storytelling': 5, 'Coronavirus': 13, 'Self-awareness': 3, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Entertainment': 7, 'Covid 19': 6, 'Self': 3, 'Culture': 8, 'Lifestyle': 4, 'Relationships': 2, 'Finance': 1, 'Climate Change': 2, 'Food': 1, 'LGBTQ': 1}}",
328,medium1k_200,minilm,mean,euclidean,random25,kmeans70,1.0,70.0,0.258,"{1: {'Psychology': 11, 'Writing': 31, 'Art': 18, 'Productivity': 27, 'Business': 5, 'Life': 1, 'Science': 10, 'Health': 5, 'Mental Health': 3, 'Entrepreneurship': 12, 'Technology': 5, 'Marketing': 8, 'Self Improvement': 2, 'Books': 3}, 2: {'Productivity': 9, 'Art': 14, 'CLUSTER': 39, 'Writing': 9, 'Technology': 15, 'Entrepreneurship': 6, 'Business': 11, 'Health': 17, 'Science': 12, 'Coronavirus': 8, 'Self Improvement': 3, 'Work': 3, 'Self-awareness': 2, 'Psychology': 11, 'Mental Health': 10, 'Entertainment': 3, 'Life Lessons': 1, 'Self': 1}, 3: {'Productivity': 27, 'Marketing': 17, 'Art': 41, 'Writing': 36, 'Technology': 42, 'Entrepreneurship': 18, 'CLUSTER': 30, 'Business': 16, 'Health': 25, 'Science': 20, 'Lifestyle': 2, 'Coronavirus': 11, 'Culture': 6, 'Self Improvement': 8, 'Writing Tips': 1, 'Books': 8, 'Work': 3, 'Life': 1, 'Storytelling': 4, 'Psychology': 13, 'Society': 10, 'Education': 2, 'Self-awareness': 2, 'Covid 19': 6, 'Mental Health': 16, 'Entertainment': 5, 'Life Lessons': 1, 'Self': 2, 'LGBTQ': 1, 'Relationships': 2, 'Climate Change': 2}}",
329,medium1k_200,minilm,mean,euclidean,random25,kmeans70,2.0,39.0,0.144,"{1: {'Psychology': 11, 'Writing': 31, 'Art': 18, 'Productivity': 27, 'Business': 5, 'Life': 1, 'Science': 10, 'Health': 5, 'Mental Health': 3, 'Entrepreneurship': 12, 'Technology': 5, 'Marketing': 8, 'Self Improvement': 2, 'Books': 3}, 2: {'Productivity': 9, 'Art': 14, 'CLUSTER': 39, 'Writing': 9, 'Technology': 15, 'Entrepreneurship': 6, 'Business': 11, 'Health': 17, 'Science': 12, 'Coronavirus': 8, 'Self Improvement': 3, 'Work': 3, 'Self-awareness': 2, 'Psychology': 11, 'Mental Health': 10, 'Entertainment': 3, 'Life Lessons': 1, 'Self': 1}, 3: {'Productivity': 27, 'Marketing': 17, 'Art': 41, 'Writing': 36, 'Technology': 42, 'Entrepreneurship': 18, 'CLUSTER': 30, 'Business': 16, 'Health': 25, 'Science': 20, 'Lifestyle': 2, 'Coronavirus': 11, 'Culture': 6, 'Self Improvement': 8, 'Writing Tips': 1, 'Books': 8, 'Work': 3, 'Life': 1, 'Storytelling': 4, 'Psychology': 13, 'Society': 10, 'Education': 2, 'Self-awareness': 2, 'Covid 19': 6, 'Mental Health': 16, 'Entertainment': 5, 'Life Lessons': 1, 'Self': 2, 'LGBTQ': 1, 'Relationships': 2, 'Climate Change': 2}}",
330,medium1k_200,minilm,mean,euclidean,random25,kmeans70,3.0,123.0,0.454,"{1: {'Psychology': 11, 'Writing': 31, 'Art': 18, 'Productivity': 27, 'Business': 5, 'Life': 1, 'Science': 10, 'Health': 5, 'Mental Health': 3, 'Entrepreneurship': 12, 'Technology': 5, 'Marketing': 8, 'Self Improvement': 2, 'Books': 3}, 2: {'Productivity': 9, 'Art': 14, 'CLUSTER': 39, 'Writing': 9, 'Technology': 15, 'Entrepreneurship': 6, 'Business': 11, 'Health': 17, 'Science': 12, 'Coronavirus': 8, 'Self Improvement': 3, 'Work': 3, 'Self-awareness': 2, 'Psychology': 11, 'Mental Health': 10, 'Entertainment': 3, 'Life Lessons': 1, 'Self': 1}, 3: {'Productivity': 27, 'Marketing': 17, 'Art': 41, 'Writing': 36, 'Technology': 42, 'Entrepreneurship': 18, 'CLUSTER': 30, 'Business': 16, 'Health': 25, 'Science': 20, 'Lifestyle': 2, 'Coronavirus': 11, 'Culture': 6, 'Self Improvement': 8, 'Writing Tips': 1, 'Books': 8, 'Work': 3, 'Life': 1, 'Storytelling': 4, 'Psychology': 13, 'Society': 10, 'Education': 2, 'Self-awareness': 2, 'Covid 19': 6, 'Mental Health': 16, 'Entertainment': 5, 'Life Lessons': 1, 'Self': 2, 'LGBTQ': 1, 'Relationships': 2, 'Climate Change': 2}}",
331,medium1k_200,minilm,mean,euclidean,random25,gmm50,1.0,36.0,0.143,"{1: {'Mental Health': 7, 'Health': 7, 'Self Improvement': 3, 'Science': 3, 'Productivity': 15, 'Technology': 5, 'Writing': 17, 'Art': 14, 'Entrepreneurship': 6, 'Work': 1, 'Psychology': 2}, 2: {'CLUSTER': 38, 'Entrepreneurship': 9, 'Health': 18, 'Productivity': 13, 'Mental Health': 11, 'Psychology': 12, 'Science': 16, 'Self Improvement': 5}, 3: {'Marketing': 26, 'Entrepreneurship': 27, 'Business': 34, 'CLUSTER': 11, 'Health': 33, 'Storytelling': 4, 'Coronavirus': 13, 'Culture': 7, 'Productivity': 44, 'Art': 49, 'Writing': 49, 'Technology': 45, 'Mental Health': 21, 'Psychology': 33, 'Food': 1, 'Science': 35, 'Life': 6, 'Self Improvement': 12, 'Entertainment': 5, 'Work': 7, 'Lifestyle': 8, 'Life Lessons': 2, 'Self-awareness': 3, 'Books': 12, 'Self': 4, 'Writing Tips': 4, 'Education': 1, 'Climate Change': 4, 'Society': 9, 'Relationships': 2, 'Covid 19': 5, 'LGBTQ': 1}}",
332,medium1k_200,minilm,mean,euclidean,random25,gmm50,2.0,38.0,0.151,"{1: {'Mental Health': 7, 'Health': 7, 'Self Improvement': 3, 'Science': 3, 'Productivity': 15, 'Technology': 5, 'Writing': 17, 'Art': 14, 'Entrepreneurship': 6, 'Work': 1, 'Psychology': 2}, 2: {'CLUSTER': 38, 'Entrepreneurship': 9, 'Health': 18, 'Productivity': 13, 'Mental Health': 11, 'Psychology': 12, 'Science': 16, 'Self Improvement': 5}, 3: {'Marketing': 26, 'Entrepreneurship': 27, 'Business': 34, 'CLUSTER': 11, 'Health': 33, 'Storytelling': 4, 'Coronavirus': 13, 'Culture': 7, 'Productivity': 44, 'Art': 49, 'Writing': 49, 'Technology': 45, 'Mental Health': 21, 'Psychology': 33, 'Food': 1, 'Science': 35, 'Life': 6, 'Self Improvement': 12, 'Entertainment': 5, 'Work': 7, 'Lifestyle': 8, 'Life Lessons': 2, 'Self-awareness': 3, 'Books': 12, 'Self': 4, 'Writing Tips': 4, 'Education': 1, 'Climate Change': 4, 'Society': 9, 'Relationships': 2, 'Covid 19': 5, 'LGBTQ': 1}}",
333,medium1k_200,minilm,mean,euclidean,random25,gmm50,3.0,159.0,0.633,"{1: {'Mental Health': 7, 'Health': 7, 'Self Improvement': 3, 'Science': 3, 'Productivity': 15, 'Technology': 5, 'Writing': 17, 'Art': 14, 'Entrepreneurship': 6, 'Work': 1, 'Psychology': 2}, 2: {'CLUSTER': 38, 'Entrepreneurship': 9, 'Health': 18, 'Productivity': 13, 'Mental Health': 11, 'Psychology': 12, 'Science': 16, 'Self Improvement': 5}, 3: {'Marketing': 26, 'Entrepreneurship': 27, 'Business': 34, 'CLUSTER': 11, 'Health': 33, 'Storytelling': 4, 'Coronavirus': 13, 'Culture': 7, 'Productivity': 44, 'Art': 49, 'Writing': 49, 'Technology': 45, 'Mental Health': 21, 'Psychology': 33, 'Food': 1, 'Science': 35, 'Life': 6, 'Self Improvement': 12, 'Entertainment': 5, 'Work': 7, 'Lifestyle': 8, 'Life Lessons': 2, 'Self-awareness': 3, 'Books': 12, 'Self': 4, 'Writing Tips': 4, 'Education': 1, 'Climate Change': 4, 'Society': 9, 'Relationships': 2, 'Covid 19': 5, 'LGBTQ': 1}}",
334,medium1k_200,minilm,mean,euclidean,random25,gmm70,1.0,39.0,0.144,"{1: {'Health': 9, 'Science': 7, 'Self Improvement': 3, 'Mental Health': 5, 'Psychology': 10, 'Writing': 10, 'Productivity': 12, 'Technology': 4, 'Entrepreneurship': 5, 'Marketing': 5, 'Books': 1, 'Lifestyle': 1, 'Entertainment': 1, 'Art': 7, 'Life': 1}, 2: {'Health': 15, 'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 8, 'Science': 10, 'Productivity': 10, 'Entrepreneurship': 9, 'Self Improvement': 4}, 3: {'Health': 30, 'Mental Health': 24, 'Psychology': 21, 'Life': 4, 'Science': 29, 'CLUSTER': 30, 'Technology': 39, 'Business': 23, 'Writing': 46, 'Productivity': 37, 'Marketing': 15, 'Work': 6, 'Art': 44, 'Coronavirus': 10, 'Covid 19': 6, 'Society': 8, 'Culture': 2, 'Entrepreneurship': 23, 'Food': 1, 'Climate Change': 3, 'Lifestyle': 2, 'Books': 8, 'Relationships': 1, 'Writing Tips': 5, 'Self Improvement': 10, 'Storytelling': 4, 'Self-awareness': 4, 'Life Lessons': 3, 'Education': 1, 'Finance': 1, 'Entertainment': 3, 'Self': 1}}",
335,medium1k_200,minilm,mean,euclidean,random25,gmm70,2.0,39.0,0.144,"{1: {'Health': 9, 'Science': 7, 'Self Improvement': 3, 'Mental Health': 5, 'Psychology': 10, 'Writing': 10, 'Productivity': 12, 'Technology': 4, 'Entrepreneurship': 5, 'Marketing': 5, 'Books': 1, 'Lifestyle': 1, 'Entertainment': 1, 'Art': 7, 'Life': 1}, 2: {'Health': 15, 'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 8, 'Science': 10, 'Productivity': 10, 'Entrepreneurship': 9, 'Self Improvement': 4}, 3: {'Health': 30, 'Mental Health': 24, 'Psychology': 21, 'Life': 4, 'Science': 29, 'CLUSTER': 30, 'Technology': 39, 'Business': 23, 'Writing': 46, 'Productivity': 37, 'Marketing': 15, 'Work': 6, 'Art': 44, 'Coronavirus': 10, 'Covid 19': 6, 'Society': 8, 'Culture': 2, 'Entrepreneurship': 23, 'Food': 1, 'Climate Change': 3, 'Lifestyle': 2, 'Books': 8, 'Relationships': 1, 'Writing Tips': 5, 'Self Improvement': 10, 'Storytelling': 4, 'Self-awareness': 4, 'Life Lessons': 3, 'Education': 1, 'Finance': 1, 'Entertainment': 3, 'Self': 1}}",
336,medium1k_200,minilm,mean,euclidean,random25,gmm70,3.0,147.0,0.542,"{1: {'Health': 9, 'Science': 7, 'Self Improvement': 3, 'Mental Health': 5, 'Psychology': 10, 'Writing': 10, 'Productivity': 12, 'Technology': 4, 'Entrepreneurship': 5, 'Marketing': 5, 'Books': 1, 'Lifestyle': 1, 'Entertainment': 1, 'Art': 7, 'Life': 1}, 2: {'Health': 15, 'CLUSTER': 39, 'Mental Health': 12, 'Psychology': 8, 'Science': 10, 'Productivity': 10, 'Entrepreneurship': 9, 'Self Improvement': 4}, 3: {'Health': 30, 'Mental Health': 24, 'Psychology': 21, 'Life': 4, 'Science': 29, 'CLUSTER': 30, 'Technology': 39, 'Business': 23, 'Writing': 46, 'Productivity': 37, 'Marketing': 15, 'Work': 6, 'Art': 44, 'Coronavirus': 10, 'Covid 19': 6, 'Society': 8, 'Culture': 2, 'Entrepreneurship': 23, 'Food': 1, 'Climate Change': 3, 'Lifestyle': 2, 'Books': 8, 'Relationships': 1, 'Writing Tips': 5, 'Self Improvement': 10, 'Storytelling': 4, 'Self-awareness': 4, 'Life Lessons': 3, 'Education': 1, 'Finance': 1, 'Entertainment': 3, 'Self': 1}}",
337,medium1k_200,minilm,mean,euclidean,knn50,kmeans50,1.0,11.0,0.044,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 4}, 2: {'Coronavirus': 8, 'Productivity': 18, 'Work': 6, 'Self-awareness': 4, 'Health': 24, 'Art': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Writing': 17, 'Business': 16, 'Entrepreneurship': 14, 'Psychology': 16, 'Life Lessons': 3, 'Life': 5, 'Technology': 23, 'Science': 18, 'Entertainment': 6, 'Self': 2, 'Lifestyle': 6}, 3: {'Productivity': 53, 'Work': 7, 'Art': 63, 'Writing': 67, 'Entrepreneurship': 32, 'Books': 14, 'Life': 5, 'Storytelling': 6, 'Self Improvement': 21, 'Coronavirus': 13, 'Mental Health': 34, 'Health': 44, 'Self-awareness': 6, 'Psychology': 38, 'Marketing': 27, 'Business': 33, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Culture': 9, 'Technology': 52, 'Science': 40, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1, 'Lifestyle': 6}}",
338,medium1k_200,minilm,mean,euclidean,knn50,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 4}, 2: {'Coronavirus': 8, 'Productivity': 18, 'Work': 6, 'Self-awareness': 4, 'Health': 24, 'Art': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Writing': 17, 'Business': 16, 'Entrepreneurship': 14, 'Psychology': 16, 'Life Lessons': 3, 'Life': 5, 'Technology': 23, 'Science': 18, 'Entertainment': 6, 'Self': 2, 'Lifestyle': 6}, 3: {'Productivity': 53, 'Work': 7, 'Art': 63, 'Writing': 67, 'Entrepreneurship': 32, 'Books': 14, 'Life': 5, 'Storytelling': 6, 'Self Improvement': 21, 'Coronavirus': 13, 'Mental Health': 34, 'Health': 44, 'Self-awareness': 6, 'Psychology': 38, 'Marketing': 27, 'Business': 33, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Culture': 9, 'Technology': 52, 'Science': 40, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1, 'Lifestyle': 6}}",
339,medium1k_200,minilm,mean,euclidean,knn50,kmeans50,3.0,185.0,0.737,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 4}, 2: {'Coronavirus': 8, 'Productivity': 18, 'Work': 6, 'Self-awareness': 4, 'Health': 24, 'Art': 22, 'CLUSTER': 49, 'Mental Health': 17, 'Writing': 17, 'Business': 16, 'Entrepreneurship': 14, 'Psychology': 16, 'Life Lessons': 3, 'Life': 5, 'Technology': 23, 'Science': 18, 'Entertainment': 6, 'Self': 2, 'Lifestyle': 6}, 3: {'Productivity': 53, 'Work': 7, 'Art': 63, 'Writing': 67, 'Entrepreneurship': 32, 'Books': 14, 'Life': 5, 'Storytelling': 6, 'Self Improvement': 21, 'Coronavirus': 13, 'Mental Health': 34, 'Health': 44, 'Self-awareness': 6, 'Psychology': 38, 'Marketing': 27, 'Business': 33, 'Life Lessons': 4, 'Society': 11, 'Education': 2, 'Culture': 9, 'Technology': 52, 'Science': 40, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1, 'Lifestyle': 6}}",
340,medium1k_200,minilm,mean,euclidean,knn50,kmeans70,1.0,10.0,0.037,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 3}, 2: {'Coronavirus': 10, 'Productivity': 18, 'Work': 8, 'Health': 29, 'Art': 24, 'CLUSTER': 69, 'Writing': 17, 'Mental Health': 20, 'Business': 22, 'Technology': 30, 'Entrepreneurship': 14, 'Psychology': 22, 'Science': 21, 'Self-awareness': 5, 'Self Improvement': 10, 'Life Lessons': 3, 'Entertainment': 6, 'Self': 2}, 3: {'Productivity': 55, 'Life': 6, 'Business': 33, 'Art': 65, 'Health': 45, 'Science': 39, 'Psychology': 37, 'Lifestyle': 8, 'Coronavirus': 13, 'Entrepreneurship': 32, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Writing Tips': 5, 'Work': 8, 'Marketing': 27, 'Books': 14, 'Self Improvement': 20, 'Storytelling': 6, 'Society': 11, 'Education': 2, 'Self-awareness': 6, 'Finance': 1, 'Life Lessons': 4, 'Culture': 9, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Climate Change': 4, 'Covid 19': 6, 'Food': 1}}",
341,medium1k_200,minilm,mean,euclidean,knn50,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 3}, 2: {'Coronavirus': 10, 'Productivity': 18, 'Work': 8, 'Health': 29, 'Art': 24, 'CLUSTER': 69, 'Writing': 17, 'Mental Health': 20, 'Business': 22, 'Technology': 30, 'Entrepreneurship': 14, 'Psychology': 22, 'Science': 21, 'Self-awareness': 5, 'Self Improvement': 10, 'Life Lessons': 3, 'Entertainment': 6, 'Self': 2}, 3: {'Productivity': 55, 'Life': 6, 'Business': 33, 'Art': 65, 'Health': 45, 'Science': 39, 'Psychology': 37, 'Lifestyle': 8, 'Coronavirus': 13, 'Entrepreneurship': 32, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Writing Tips': 5, 'Work': 8, 'Marketing': 27, 'Books': 14, 'Self Improvement': 20, 'Storytelling': 6, 'Society': 11, 'Education': 2, 'Self-awareness': 6, 'Finance': 1, 'Life Lessons': 4, 'Culture': 9, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Climate Change': 4, 'Covid 19': 6, 'Food': 1}}",
342,medium1k_200,minilm,mean,euclidean,knn50,kmeans70,3.0,187.0,0.69,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 3}, 2: {'Coronavirus': 10, 'Productivity': 18, 'Work': 8, 'Health': 29, 'Art': 24, 'CLUSTER': 69, 'Writing': 17, 'Mental Health': 20, 'Business': 22, 'Technology': 30, 'Entrepreneurship': 14, 'Psychology': 22, 'Science': 21, 'Self-awareness': 5, 'Self Improvement': 10, 'Life Lessons': 3, 'Entertainment': 6, 'Self': 2}, 3: {'Productivity': 55, 'Life': 6, 'Business': 33, 'Art': 65, 'Health': 45, 'Science': 39, 'Psychology': 37, 'Lifestyle': 8, 'Coronavirus': 13, 'Entrepreneurship': 32, 'Writing': 68, 'Technology': 54, 'Mental Health': 33, 'Writing Tips': 5, 'Work': 8, 'Marketing': 27, 'Books': 14, 'Self Improvement': 20, 'Storytelling': 6, 'Society': 11, 'Education': 2, 'Self-awareness': 6, 'Finance': 1, 'Life Lessons': 4, 'Culture': 9, 'Relationships': 4, 'Entertainment': 8, 'Self': 3, 'LGBTQ': 1, 'Climate Change': 4, 'Covid 19': 6, 'Food': 1}}",
