,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
357,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans50,1.0,7.0,0.028,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
358,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
359,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans50,3.0,191.0,0.761,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
360,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans70,1.0,5.0,0.018,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Science': 23, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Lifestyle': 8, 'Science': 42, 'Climate Change': 4, 'Health': 47, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
361,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Science': 23, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Lifestyle': 8, 'Science': 42, 'Climate Change': 4, 'Health': 47, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
362,medium1k_200,mpnet,mean,euclidean,knn_mst50,kmeans70,3.0,194.0,0.716,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'Productivity': 18, 'Art': 25, 'CLUSTER': 69, 'Writing': 19, 'Business': 19, 'Technology': 33, 'Entrepreneurship': 17, 'Science': 23, 'Health': 26, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Technology': 55, 'Art': 67, 'Lifestyle': 8, 'Science': 42, 'Climate Change': 4, 'Health': 47, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
363,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm50,1.0,4.0,0.016,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
364,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm50,2.0,49.0,0.195,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
365,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm50,3.0,196.0,0.781,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
366,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm70,1.0,2.0,0.007,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Storytelling': 6}}",
367,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm70,2.0,69.0,0.255,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Storytelling': 6}}",
368,medium1k_200,mpnet,mean,euclidean,knn_mst50,gmm70,3.0,198.0,0.731,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1, 'Storytelling': 6}}",
369,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans50,1.0,7.0,0.028,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
370,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
371,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans50,3.0,191.0,0.761,"{1: {'Psychology': 4, 'Art': 5, 'Writing': 2}, 2: {'Productivity': 15, 'Work': 5, 'Health': 23, 'Art': 17, 'CLUSTER': 49, 'Writing': 12, 'Mental Health': 18, 'Business': 15, 'Technology': 29, 'Psychology': 21, 'Books': 6, 'Entrepreneurship': 12, 'Science': 20, 'Life Lessons': 3, 'Entertainment': 6, 'Coronavirus': 6}, 3: {'Productivity': 56, 'Life': 6, 'Business': 33, 'Art': 66, 'Writing': 69, 'Psychology': 39, 'Work': 8, 'Health': 47, 'Education': 2, 'Self Improvement': 21, 'Books': 13, 'Mental Health': 36, 'Technology': 55, 'Lifestyle': 8, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Science': 41, 'Climate Change': 4, 'Self': 4, 'Food': 1, 'Society': 11, 'Life Lessons': 4, 'Culture': 9, 'Entertainment': 8, 'Relationships': 4, 'Writing Tips': 5, 'Finance': 1, 'Coronavirus': 13, 'Covid 19': 6, 'Storytelling': 6, 'LGBTQ': 1}}",
372,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans70,1.0,5.0,0.018,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'CLUSTER': 69, 'Technology': 33, 'Health': 26, 'Science': 23, 'Productivity': 18, 'Art': 25, 'Writing': 19, 'Business': 19, 'Entrepreneurship': 17, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Technology': 55, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Art': 67, 'Climate Change': 4, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
373,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'CLUSTER': 69, 'Technology': 33, 'Health': 26, 'Science': 23, 'Productivity': 18, 'Art': 25, 'Writing': 19, 'Business': 19, 'Entrepreneurship': 17, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Technology': 55, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Art': 67, 'Climate Change': 4, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
374,medium1k_200,mpnet,mean,euclidean,knn_mst70,kmeans70,3.0,194.0,0.716,"{1: {'Psychology': 3, 'Art': 4, 'Writing': 1}, 2: {'CLUSTER': 69, 'Technology': 33, 'Health': 26, 'Science': 23, 'Productivity': 18, 'Art': 25, 'Writing': 19, 'Business': 19, 'Entrepreneurship': 17, 'Mental Health': 22, 'Psychology': 22, 'Work': 8, 'Entertainment': 6, 'Life Lessons': 4, 'Coronavirus': 6}, 3: {'Technology': 55, 'Health': 47, 'Science': 42, 'Lifestyle': 8, 'Writing': 70, 'Entrepreneurship': 33, 'Marketing': 27, 'Business': 33, 'Productivity': 59, 'Art': 67, 'Climate Change': 4, 'Mental Health': 37, 'Psychology': 40, 'Food': 1, 'Society': 11, 'Books': 14, 'Storytelling': 6, 'Self Improvement': 21, 'Work': 9, 'Entertainment': 8, 'Life Lessons': 4, 'Writing Tips': 5, 'Culture': 9, 'Coronavirus': 13, 'Covid 19': 6, 'Self': 4, 'Relationships': 4, 'Self-awareness': 7, 'Finance': 1, 'Life': 6, 'Education': 2, 'LGBTQ': 1}}",
375,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm50,1.0,4.0,0.016,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
376,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm50,2.0,49.0,0.195,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
377,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm50,3.0,196.0,0.781,"{1: {'Health': 4, 'Science': 3, 'Self Improvement': 3, 'Mental Health': 3}, 2: {'CLUSTER': 49, 'Mental Health': 17, 'Health': 22, 'Psychology': 18, 'Productivity': 16, 'Self Improvement': 11, 'Science': 16, 'Entrepreneurship': 11}, 3: {'Mental Health': 35, 'Health': 45, 'Psychology': 42, 'Entertainment': 9, 'Art': 71, 'Productivity': 61, 'Life': 6, 'Business': 34, 'Writing': 71, 'Books': 14, 'Work': 10, 'Education': 2, 'Self Improvement': 18, 'Technology': 56, 'Lifestyle': 8, 'Science': 41, 'Culture': 9, 'Relationships': 4, 'Storytelling': 6, 'Entrepreneurship': 33, 'Marketing': 27, 'Writing Tips': 5, 'Society': 11, 'Self': 4, 'Covid 19': 6, 'Coronavirus': 14, 'LGBTQ': 1, 'Climate Change': 4, 'Life Lessons': 5, 'Food': 1, 'Self-awareness': 7, 'Finance': 1}}",
378,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm70,1.0,2.0,0.007,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Storytelling': 6, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1}}",
379,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm70,2.0,69.0,0.255,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Storytelling': 6, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1}}",
380,medium1k_200,mpnet,mean,euclidean,knn_mst70,gmm70,3.0,198.0,0.731,"{1: {'Mental Health': 2, 'Health': 2, 'Self Improvement': 2, 'Science': 1}, 2: {'CLUSTER': 69, 'Productivity': 20, 'Health': 27, 'Mental Health': 22, 'Psychology': 26, 'Science': 22, 'Self Improvement': 10}, 3: {'Technology': 56, 'Business': 34, 'Productivity': 62, 'Life': 6, 'Art': 71, 'Coronavirus': 14, 'Health': 47, 'Life Lessons': 5, 'Writing': 71, 'Entrepreneurship': 34, 'Psychology': 42, 'Books': 14, 'Mental Health': 36, 'Science': 43, 'Self-awareness': 7, 'Self': 4, 'Writing Tips': 5, 'Education': 2, 'Marketing': 27, 'Entertainment': 9, 'Work': 10, 'Lifestyle': 8, 'Climate Change': 4, 'Storytelling': 6, 'Self Improvement': 19, 'Culture': 9, 'Relationships': 4, 'Society': 11, 'Finance': 1, 'Covid 19': 6, 'LGBTQ': 1, 'Food': 1}}",
381,medium1k_200,mpnet,mean,euclidean,threshold0.5,kmeans50,1.0,6.0,0.024,"{1: {'Art': 5, 'Writing': 2, 'Psychology': 3}, 2: {'Productivity': 15, 'Work': 5, 'Art': 16, 'CLUSTER': 43, 'Writing': 11, 'Entrepreneurship': 11, 'Psychology': 21, 'Coronavirus': 6, 'Health': 22, 'Mental Health': 18, 'Science': 19, 'Technology': 24, 'Business': 15, 'Life Lessons': 3, 'Books': 6, 'Entertainment': 6}, 3: {'Productivity': 55, 'Work': 8, 'Art': 66, 'Writing': 69, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Self Improvement': 21, 'Writing Tips': 5, 'Psychology': 39, 'CLUSTER': 6, 'Coronavirus': 13, 'Mental Health': 36, 'Science': 41, 'Health': 46, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Technology': 54, 'Business': 33, 'Books': 13, 'Life': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Self': 4, 'Lifestyle': 8, 'Climate Change': 4, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'Food': 1}}",
382,medium1k_200,mpnet,mean,euclidean,threshold0.5,kmeans50,2.0,44.0,0.175,"{1: {'Art': 5, 'Writing': 2, 'Psychology': 3}, 2: {'Productivity': 15, 'Work': 5, 'Art': 16, 'CLUSTER': 43, 'Writing': 11, 'Entrepreneurship': 11, 'Psychology': 21, 'Coronavirus': 6, 'Health': 22, 'Mental Health': 18, 'Science': 19, 'Technology': 24, 'Business': 15, 'Life Lessons': 3, 'Books': 6, 'Entertainment': 6}, 3: {'Productivity': 55, 'Work': 8, 'Art': 66, 'Writing': 69, 'Entrepreneurship': 33, 'Marketing': 27, 'Self-awareness': 7, 'Finance': 1, 'Self Improvement': 21, 'Writing Tips': 5, 'Psychology': 39, 'CLUSTER': 6, 'Coronavirus': 13, 'Mental Health': 36, 'Science': 41, 'Health': 46, 'Covid 19': 6, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Technology': 54, 'Business': 33, 'Books': 13, 'Life': 6, 'Storytelling': 6, 'Life Lessons': 4, 'Self': 4, 'Lifestyle': 8, 'Climate Change': 4, 'Entertainment': 8, 'Relationships': 4, 'Education': 2, 'Food': 1}}",
