,dataset,embedding_model,agg_method,similarity,edge constructor,clusterer,depth,connected_nodes,percentage_connected,tag_counts,degree_of_separation
337,medium1k_200,nomic,mean,euclidean,random25,gmm70,1.0,61.0,0.225,"{1: {'Productivity': 10, 'Health': 3, 'Mental Health': 3, 'Psychology': 11, 'Self Improvement': 5, 'Entrepreneurship': 4, 'Business': 5, 'Storytelling': 2, 'Marketing': 9, 'Writing': 19, 'Art': 15, 'Technology': 10, 'Coronavirus': 1, 'Society': 1, 'Science': 8, 'Self': 1, 'Books': 1}, 2: {'CLUSTER': 38, 'Health': 14, 'Mental Health': 10, 'Psychology': 12, 'Productivity': 8, 'Self Improvement': 4}, 3: {'Technology': 37, 'Health': 42, 'Science': 31, 'CLUSTER': 31, 'Coronavirus': 11, 'Mental Health': 27, 'Psychology': 22, 'Society': 8, 'Covid 19': 6, 'Culture': 8, 'Life': 6, 'Life Lessons': 3, 'Productivity': 29, 'Art': 39, 'Entrepreneurship': 20, 'Entertainment': 4, 'Writing': 35, 'Business': 14, 'Self Improvement': 10, 'Self': 2, 'Self-awareness': 5, 'Marketing': 11, 'Books': 6, 'Education': 2, 'Lifestyle': 6, 'Climate Change': 3, 'Work': 6, 'Writing Tips': 1, 'Food': 1, 'LGBTQ': 1}}",
338,medium1k_200,nomic,mean,euclidean,random25,gmm70,2.0,38.0,0.14,"{1: {'Productivity': 10, 'Health': 3, 'Mental Health': 3, 'Psychology': 11, 'Self Improvement': 5, 'Entrepreneurship': 4, 'Business': 5, 'Storytelling': 2, 'Marketing': 9, 'Writing': 19, 'Art': 15, 'Technology': 10, 'Coronavirus': 1, 'Society': 1, 'Science': 8, 'Self': 1, 'Books': 1}, 2: {'CLUSTER': 38, 'Health': 14, 'Mental Health': 10, 'Psychology': 12, 'Productivity': 8, 'Self Improvement': 4}, 3: {'Technology': 37, 'Health': 42, 'Science': 31, 'CLUSTER': 31, 'Coronavirus': 11, 'Mental Health': 27, 'Psychology': 22, 'Society': 8, 'Covid 19': 6, 'Culture': 8, 'Life': 6, 'Life Lessons': 3, 'Productivity': 29, 'Art': 39, 'Entrepreneurship': 20, 'Entertainment': 4, 'Writing': 35, 'Business': 14, 'Self Improvement': 10, 'Self': 2, 'Self-awareness': 5, 'Marketing': 11, 'Books': 6, 'Education': 2, 'Lifestyle': 6, 'Climate Change': 3, 'Work': 6, 'Writing Tips': 1, 'Food': 1, 'LGBTQ': 1}}",
339,medium1k_200,nomic,mean,euclidean,random25,gmm70,3.0,128.0,0.472,"{1: {'Productivity': 10, 'Health': 3, 'Mental Health': 3, 'Psychology': 11, 'Self Improvement': 5, 'Entrepreneurship': 4, 'Business': 5, 'Storytelling': 2, 'Marketing': 9, 'Writing': 19, 'Art': 15, 'Technology': 10, 'Coronavirus': 1, 'Society': 1, 'Science': 8, 'Self': 1, 'Books': 1}, 2: {'CLUSTER': 38, 'Health': 14, 'Mental Health': 10, 'Psychology': 12, 'Productivity': 8, 'Self Improvement': 4}, 3: {'Technology': 37, 'Health': 42, 'Science': 31, 'CLUSTER': 31, 'Coronavirus': 11, 'Mental Health': 27, 'Psychology': 22, 'Society': 8, 'Covid 19': 6, 'Culture': 8, 'Life': 6, 'Life Lessons': 3, 'Productivity': 29, 'Art': 39, 'Entrepreneurship': 20, 'Entertainment': 4, 'Writing': 35, 'Business': 14, 'Self Improvement': 10, 'Self': 2, 'Self-awareness': 5, 'Marketing': 11, 'Books': 6, 'Education': 2, 'Lifestyle': 6, 'Climate Change': 3, 'Work': 6, 'Writing Tips': 1, 'Food': 1, 'LGBTQ': 1}}",
340,medium1k_200,nomic,mean,euclidean,knn50,kmeans50,1.0,11.0,0.044,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
341,medium1k_200,nomic,mean,euclidean,knn50,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
342,medium1k_200,nomic,mean,euclidean,knn50,kmeans50,3.0,187.0,0.745,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
343,medium1k_200,nomic,mean,euclidean,knn50,kmeans70,1.0,10.0,0.037,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
344,medium1k_200,nomic,mean,euclidean,knn50,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
345,medium1k_200,nomic,mean,euclidean,knn50,kmeans70,3.0,188.0,0.694,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
346,medium1k_200,nomic,mean,euclidean,knn50,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
347,medium1k_200,nomic,mean,euclidean,knn50,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
348,medium1k_200,nomic,mean,euclidean,knn50,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
349,medium1k_200,nomic,mean,euclidean,knn50,gmm70,1.0,3.0,0.011,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1, 'Technology': 2, 'Science': 1}, 2: {'Productivity': 12, 'Health': 21, 'CLUSTER': 50, 'Mental Health': 19, 'Psychology': 21, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 43, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 54, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'CLUSTER': 19, 'Coronavirus': 14, 'Life Lessons': 4, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 4, 'Life': 6, 'Education': 2, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Storytelling': 6, 'Covid 19': 6, 'Culture': 8, 'LGBTQ': 1, 'Relationships': 3, 'Food': 1, 'Climate Change': 3}}",
350,medium1k_200,nomic,mean,euclidean,knn50,gmm70,2.0,50.0,0.185,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1, 'Technology': 2, 'Science': 1}, 2: {'Productivity': 12, 'Health': 21, 'CLUSTER': 50, 'Mental Health': 19, 'Psychology': 21, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 43, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 54, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'CLUSTER': 19, 'Coronavirus': 14, 'Life Lessons': 4, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 4, 'Life': 6, 'Education': 2, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Storytelling': 6, 'Covid 19': 6, 'Culture': 8, 'LGBTQ': 1, 'Relationships': 3, 'Food': 1, 'Climate Change': 3}}",
351,medium1k_200,nomic,mean,euclidean,knn50,gmm70,3.0,197.0,0.727,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1, 'Technology': 2, 'Science': 1}, 2: {'Productivity': 12, 'Health': 21, 'CLUSTER': 50, 'Mental Health': 19, 'Psychology': 21, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 43, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 54, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'CLUSTER': 19, 'Coronavirus': 14, 'Life Lessons': 4, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 4, 'Life': 6, 'Education': 2, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Storytelling': 6, 'Covid 19': 6, 'Culture': 8, 'LGBTQ': 1, 'Relationships': 3, 'Food': 1, 'Climate Change': 3}}",
352,medium1k_200,nomic,mean,euclidean,knn70,kmeans50,1.0,11.0,0.044,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
353,medium1k_200,nomic,mean,euclidean,knn70,kmeans50,2.0,49.0,0.195,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
354,medium1k_200,nomic,mean,euclidean,knn70,kmeans50,3.0,187.0,0.745,"{1: {'Psychology': 5, 'Art': 8, 'Writing': 5}, 2: {'Productivity': 12, 'Health': 25, 'Art': 17, 'CLUSTER': 49, 'Mental Health': 18, 'Writing': 16, 'Technology': 26, 'Psychology': 20, 'Science': 19, 'Books': 8, 'Business': 14, 'Entrepreneurship': 12, 'Life': 4, 'Work': 4, 'Entertainment': 7}, 3: {'Coronavirus': 14, 'Productivity': 52, 'Health': 47, 'Art': 63, 'Life Lessons': 5, 'Self': 4, 'Mental Health': 35, 'Psychology': 38, 'Society': 11, 'Self-awareness': 7, 'Technology': 54, 'Writing': 66, 'Lifestyle': 8, 'Science': 41, 'Self Improvement': 21, 'Education': 2, 'Books': 13, 'Life': 4, 'Business': 33, 'Entrepreneurship': 32, 'Culture': 9, 'LGBTQ': 1, 'Work': 7, 'Marketing': 27, 'Storytelling': 6, 'Writing Tips': 5, 'Finance': 1, 'Entertainment': 8, 'Relationships': 4, 'Covid 19': 6, 'Climate Change': 4, 'Food': 1}}",
355,medium1k_200,nomic,mean,euclidean,knn70,kmeans70,1.0,10.0,0.037,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
356,medium1k_200,nomic,mean,euclidean,knn70,kmeans70,2.0,69.0,0.255,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
357,medium1k_200,nomic,mean,euclidean,knn70,kmeans70,3.0,188.0,0.694,"{1: {'Psychology': 6, 'Art': 6, 'Writing': 2}, 2: {'Productivity': 13, 'Art': 23, 'CLUSTER': 69, 'Writing': 14, 'Mental Health': 22, 'Entrepreneurship': 13, 'Self Improvement': 9, 'Life': 5, 'Books': 8, 'Business': 18, 'Technology': 30, 'Psychology': 24, 'Coronavirus': 7, 'Health': 29, 'Life Lessons': 4, 'Science': 23, 'Work': 3, 'Entertainment': 8}, 3: {'Writing': 69, 'Productivity': 54, 'Art': 65, 'Books': 13, 'Entrepreneurship': 33, 'Self Improvement': 20, 'Life': 5, 'Mental Health': 34, 'Society': 11, 'Self-awareness': 7, 'Self': 4, 'Business': 33, 'Psychology': 37, 'Technology': 54, 'Health': 45, 'Science': 40, 'Lifestyle': 8, 'Coronavirus': 13, 'Life Lessons': 4, 'Work': 7, 'Marketing': 27, 'Finance': 1, 'Writing Tips': 5, 'Storytelling': 6, 'Education': 2, 'Covid 19': 6, 'Relationships': 4, 'Entertainment': 8, 'Culture': 9, 'LGBTQ': 1, 'Climate Change': 4, 'Food': 1}}",
358,medium1k_200,nomic,mean,euclidean,knn70,gmm50,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
359,medium1k_200,nomic,mean,euclidean,knn70,gmm50,2.0,49.0,0.195,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
360,medium1k_200,nomic,mean,euclidean,knn70,gmm50,3.0,199.0,0.793,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 14, 'Health': 21, 'CLUSTER': 49, 'Mental Health': 17, 'Psychology': 19, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Mental Health': 37, 'Books': 14, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Life': 6, 'Lifestyle': 8, 'Self-awareness': 7, 'Self': 4, 'Life Lessons': 5, 'Relationships': 4, 'Education': 2, 'Coronavirus': 14, 'Society': 11, 'Culture': 9, 'LGBTQ': 1, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Covid 19': 6, 'Storytelling': 6, 'Climate Change': 4, 'Food': 1}}",
361,medium1k_200,nomic,mean,euclidean,knn70,gmm70,1.0,1.0,0.004,"{1: {'Productivity': 1, 'Health': 1, 'Mental Health': 1, 'Psychology': 1, 'Self Improvement': 1}, 2: {'Productivity': 15, 'Health': 27, 'CLUSTER': 69, 'Mental Health': 20, 'Psychology': 23, 'Self Improvement': 8}, 3: {'Writing': 71, 'Psychology': 42, 'Art': 71, 'Productivity': 62, 'Health': 48, 'Entrepreneurship': 34, 'Science': 44, 'Self Improvement': 20, 'Books': 14, 'Mental Health': 37, 'Technology': 56, 'Business': 34, 'Entertainment': 9, 'Work': 10, 'Coronavirus': 14, 'Life Lessons': 5, 'Self': 4, 'Society': 11, 'Self-awareness': 7, 'Lifestyle': 8, 'Life': 6, 'Education': 2, 'Marketing': 27, 'Writing Tips': 5, 'Finance': 1, 'Storytelling': 6, 'Covid 19': 6, 'Culture': 9, 'LGBTQ': 1, 'Relationships': 4, 'Food': 1, 'Climate Change': 4}}",
